created_at,text
2020-03-26,"Hand wash, sanitizers -- what's next: Learn from experts
#CoronavirusCrisis 

https://t.co/OnPgexwzVO"
2020-03-26,Wipe down those shopping carts! https://t.co/hDtDrYrRuT via @NYTimes
2020-03-26,"Someone called yesterday and asked, ""Where are you?"" Considering the lockdown, I'm at home--so why ask such a question when you know I can't be roaming around MG Road? I checked his chart; until Jun, he's running PD of Budha who's neecha in Navamsa. Hope #covid19 doesn't get him."
2020-03-26,CONSTRUCTION ENQUIRER: Coronavirus crisis brings out best and worst of construction https://t.co/xonTNSdKyH https://t.co/W4IapJUc4I
2020-03-26,"I would hope that in the end of this we pay ""essential"" jobs and teachers the way we did entertainers and athletes. #coronavirus #EssentialWorker #StayHome"
2020-03-26,"Coronavirus: Cash handouts for self-employed expected as chancellor to reveal new COVID-19 package
https://t.co/ZIxBA6f7CZ ⁦@Craggsy⁩ @nigel670 https://t.co/gxEy4QkR0f"
2020-03-26,🇪🇷 ERITREA: Internal measures implemented due to COVID-19 - Update | https://t.co/LJf8OxFmpl
2020-03-26,A very important survey/study. Do your part... take the survey.  &lt;4 minutes. #EasyPeasy #COVID19 https://t.co/BBiGvQUmLW
2020-03-26,@DaleJr @rubbinisracing @iRacing @PodiumeSports @CDCgov @realDonaldTrump  heres a gif for u.. #CoronavirusPandemic
2020-03-26,the previous menteri menteri could never https://t.co/zYObHR40gS
2020-03-26,SMH!! @CNBC  https://t.co/tXZ89ZytMX
2020-03-26,Coronavirus Update: Heat’s Udonis Haslem Rips Spring Breakers In Heartfelt Letter https://t.co/olRxeInEh2
2020-03-26,"Hey, you alive? to everyone in the world.
Many people enjoy Hanami cherry-blossom viewing in Tokyo, Japan.
Japan is on fleek🌸 

#COVID2019 #coronavirus #CoronavirusLockdown 

👇Here is my neighborhood. https://t.co/bw3UIXUem9"
2020-03-26,I’m not buying this👇as being due to COVID-19! Maybe a Mayor running sanctuary city that has let homeless &amp; crime numbers claim back up? https://t.co/VeD0TRTdSt
2020-03-26,@realDonaldTrump  you did nothing😢 https://t.co/f4lGI4hLQi
2020-03-26,"Prime Minister Tan Sri Muhyiddin Yassin in a special address yesterday said the movement control order (MCO), imposed to curb the spread of Covid-19, will be extended until April 14. 
https://t.co/OYFIn3G7ic

#covid19 #tinmedia #malaysia #nationnews #currentnews #tindotmedia https://t.co/bYWOykwNtn"
2020-03-26,There will be a vaccine  for that too 😊 https://t.co/Q1uGWrRFzS
2020-03-26,New article: The neglected health of international migrant workers in the COVID-19 epidemic. https://t.co/iX9k873Gfs #coronavirus #COVID19 #2019ncov
2020-03-26,"Makati med tell him daw how to make up to you. PLEASE MAKE HIM APOLOGIZE, RESIGN AND HO TO JAIL! https://t.co/lOkBigMgee"
2020-03-26,"No thanks

Fuck you https://t.co/cvZ7dXMSlg"
2020-03-26,"That time when the person who LEAST understands the complexity and seriousness of the Covid-19 pandemic has the MOST power in the world...
LOCK HIM UP for 2 months while Fauci and leading experts help us navigate through this.
#COVID2019 #lockhimup #FactsNotFear"
2020-03-26,We’ve become to dependent on the pharmaceutical industry to look after our own immune system. #COVID19
2020-03-26,"❤️Love, compassion, kindness, happiness!❤️
These are a few of the things that #coronavirus cannot take from you! 🧡 Have a good day and do your best to stay safe and healthy. ♥️
#carrieunderwood https://t.co/5TeJU1Uop0"
2020-03-26,Corona Virus (COVID19) FAQs: ICMR answers all you want to know about killer Corona A must read-19.https://t.co/Ec8vfxzIGA via @MoneylifeIndia
2020-03-26,"2 new cases in the Cayman Islands 

[8:04 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
2020-03-26,The President Must Declare State Of Emergency In Nigeria On Account Of COVID-19 (Part 1) By Evans Ufeli https://t.co/elYkkoY7XM https://t.co/zRIU76wQTB
2020-03-26,"@OliverBoydd @GovParsonMO @cityofcape @CapePolice Then sit outside by yourself, don't congregate in groups, risking virus spread https://t.co/cR0loLWoTT"
2020-03-26,"#CrimesAgainstHumanity 
#Iran #CoronaVirus #IranRegimeChange #KhameneiSpreadsCoronaVirus .@USADARFARSI .@VOAIran #FreeIran2020 #IranProtests .@coe .@JosepBorrellF #world 
مسعود رجوی: رزمایش زیست شناسی و بود و نبود رژیم - پیام شماره ۲۳ https://t.co/3RgGkATLx9"
2020-03-26,I just donated to the #COVID19Fund to support @WHO's response efforts to the global #COVID19 pandemic. Join me to help combat this growing global threat to people's health and well-being: https://t.co/LmCTorXl2w
2020-03-26,"@Mayor_Steinberg @ABC10 Martha Stewart once go into trouble for insider trading.
Will a full investigation be launched against senators violating the stock act and insider trading? #coronavirus #crime"
2020-03-26,"You probably now the mantra. SURVIVE, THRIVE, EXCEL. This is definitively the moment to SURVIVE. 

All good in just surviving.  Nothing wrong. 

This will pass, and we need you. https://t.co/bEntXGNh3y"
2020-03-26,"Summary of @TheEIU latest 2020 growth forecasts following massive revisions owing to #coronavirus - all G7 countries will register full-year recession in 2020
🌍 -2.2%
🇺🇸 -2.8%
🇨🇦 -1.3%
🇨🇳 1%
🇯🇵 -1.5%
🇮🇳 2.1%
🇪🇺 -5.1%
🇪🇺 (EZ) -5.9%
🇩🇪 -6.8%
🇫🇷 -5%
🇮🇹 -7%
🇬🇧 -5%
🇷🇺 -2%
🇹🇷 -3%"
2020-03-26,"#TakeResponsibility, doesn't mean suffocating yourself in the process. There is no need of using nose mask when you are alone in your car with the AC on. Give your nose a chance to breath fresh air. No airborne #COVID19 is known, it is droplet borne. https://t.co/jVohF727pM"
2020-03-26,"Take particular precautions to prevent #COVID19 when in public spaces, including on public transport. Wash your hands often for at least 40 seconds with soap and water or an alcohol-based hand rub to protect yourself and others.

#MedantaAfricareCares
#Covid19ke https://t.co/Hrg8aNslki"
2020-03-26,Priest offers drive-thru confessions after church closes due to COVID-19 #musicnews360 #music #musicvideo #news #meme #memes #funny #dankmemes #memesdaily #funnymemes #lol #lmao #dank #humor #love #follow #comment https://t.co/bNVLyCnrqk
2020-03-26,"According to Johns Hopkins University of medicines, (https://t.co/19bakEXqeL, https://t.co/p2oXPaAUDf) COVID-19 has globally 467,594 confirmed cases with 113,770 recovered patients. Noticeably, USA has ZERO number of recovered (with 69,194 confirmed cases); isn't it strange??"
2020-03-26,"Trump lashes out at journalist during White House coronavirus briefing 
@realdonaldtrump is a petulant punk https://t.co/opOqSQVJfD"
2020-03-26,Takes a German company  to do this. As opposed  to the Foreign  Innkeeper #TimMartin #boycottWetherspoon https://t.co/n7TTAZyVZv
2020-03-26,Rivers😷 https://t.co/eQaF50ud99
2020-03-26,💕💕💕💕💕💕💕💕 #COVID2019 https://t.co/AzQZX23ixi
2020-03-26,THIS is one of the reasons the 1918 was so bad. The governments and the militaries censored the data because they didn’t want to look weak in the face of their adversaries. https://t.co/SxpFkGyh3w
2020-03-26,@HU2006 @sandy_rossman @charliekirk11 Really? Do you have a link? I didn't see anything other than every other hospital putting out a blurb about COVID19 https://t.co/bYQu4mcalH
2020-03-26,US is right! Hell with the consensus. https://t.co/ZzXMW1vLIZ
2020-03-26,"Sex tech is (currently) expensive, something only people with the social and economic means can even entertain. Our economy and future is out of whack; will sex tech discriminate?

https://t.co/dIvcaWqTVZ"
2020-03-26,Cruise firm has praised the #NHS for their work during #coronavirus 🤗https://t.co/E5lL632BU8
2020-03-26,"Maybe covid-19 is the event that we have been waiting for, that will trigger a revolution and usher in a new world order.Just maybe. https://t.co/t6xFcNeoXu"
2020-03-26,"So, I got my tax refund and I am so tempted to get a new phone BUT this COVID-19 got me so worried that I don’t even want to touch my refund....like this shit is no joke.

We’re definitely going to remember the year 2020."
2020-03-26,"The Sri Lanka Red Cross and its 25 branches persist in their mission of raising awareness, distributing communication materials via leaflet stands and thereby promoting necessary behavioral change among the public as a response to the ongoing epidemic.
#BeInformed #COVID19 https://t.co/fRU0RRdSqO"
2020-03-26,@News24 @jean_leroux @awildknight I was asked to be Admin on one of these South African Covid-19 pages and left after not even 12 hours - the amount of utter nonsense being allowed on there is mind blowing.
2020-03-26,"Covid-19 to dent March revenues, margins at Quiz https://t.co/92dhoend5P"
2020-03-26,@d_s_thakur @AnantBhan @pythoroshan https://t.co/HDopSFp7po
2020-03-26,Even the young are dying from Coronavirus. It's becoming really scary. 😢
2020-03-26,"We're evil and stupid. And it looks like elites can't tolerate the idea of even temporary basic income. The wage slaves must never know that there could be a better way, even if its the best path toward saving their awful predatory Capitalism. https://t.co/iICqqtmXfb"
2020-03-26,Inside a Factory Racing to Supply America With Virus Test Swabs https://t.co/IfoOIxjaCY
2020-03-26,@readingaid @DPJHodges @christopherhope https://t.co/4RZ1PbNvpM
2020-03-26,"More than 1,000 US coronavirus deaths, near 70,000 cases: tracker

https://t.co/udE0CS5yAu"
2020-03-26,All of this is accurate and true but he’s overlooking key factor that media has decided spreading panic will hurt the president https://t.co/CM8vNDNsEF
2020-03-26,"@CSMutahi_Kagwe So Covid19 is not transmitted daytime? Its walking at night, #liftcurfew, it baseless,"
2020-03-26,@jaketapper Thank you for everything you are doing.  These COVID-19 victims are not just a number.  Please share this new resource to help families of these victims share the story of their loved ones. https://t.co/HLOKGzHJgH
2020-03-26,"Without Effective Measures, 31 Million Pakistanis Could Be Infected With Coronavirus By May. 

https://t.co/u6Seia1Mbl"
2020-03-26,Municipality temporarily suspends enforcement of $.10 paper bag fee | Coronavirus | https://t.co/zVvo8sE7pe https://t.co/EyHXE33Yo8
2020-03-26,@SenMcSallyAZ @LindseyGrahamSC https://t.co/gKgfDRkMKa
2020-03-26,"yall see that new music video????

freakclub - 1
covid-19 - 0 https://t.co/x5TutYBe0X"
2020-03-26,"Sooner the government had to take a call on a million chronic death against  some thousand acute death.
Advisors need to prepare a speech for the decision. https://t.co/ZXzaukW0yc"
2020-03-26,"FOUR ZEROES, WITH A ‘SEVEN’ before them: 70,000 Cases. https://t.co/2ryVr3QY3J"
2020-03-26,"As a contribution to the fight against #COVID19, @africanewbridge teamed up with the @newmarkworld creative team to produce awareness videos in English, Swahili, Portuguese and other major local languages in Africa. https://t.co/NJdQ0ySPUh"
2020-03-26,"WHO officials praise US leaders on coronavirus pandemic response: Trump is doing 'all he can' https://t.co/xwNqAGhRk4 

#WallStreet #StockMarket #Business #FTSE #Recession"
2020-03-26,"Drs. Elvis Francois &amp; William Robinson, chief residents in orthopedics at the @MayoClinic, take a moment to lift everyone's spirits with their amazing musical talents: https://t.co/oFWWN9233t #mayoclinic #HealthCareWorkers #Imagine #medicine #doctors #coronavirus #healthcare"
2020-03-26,Julia Morris celebrates being able to wear 'big undies every day' while self distancing: I'm A Celebrity... Get Me Out Of Here! host Julia Morris has urged Australians to find something 'positive' to focus on amid the coronavirus pandemic.  https://t.co/mekXpq1WS5 https://t.co/Q2QXe9mbTb
2020-03-26,Let us stand with the government to fight and defeat coronavirus. Have trust and faith in  your government.  Salute to doctors and health workers the first line of defense against the crisis. #COVID2019 #CoronavirusLockdown #Corona https://t.co/nyz5hJXAbC
2020-03-26,#nursetwitter #medtwitter Protect our nurses!  👊🏾👍🏾 https://t.co/JhedqEslY4
2020-03-26,Health &amp; Safety Executive (HSE) guidance on fit testing face masks: https://t.co/tKvkPqNatL #facemasks #COVID19 https://t.co/1s9HbZQNQC
2020-03-26,@rodgersodinga_ @EcEssie @jdrizzy254 @daveh21_0 @julioHwachirA @PrinceRaymondKe @cbs_ke @CollinsNgetich @lorkodi @KoechMmanuel Jehovah's Witnesses would say that #COVID19 is a devil's project since they believe that the end times began in 1914: 19 for the name of the virus and 14 for the virus' incubation period! https://t.co/Z4tUf85U8I
2020-03-26,"#COVIDー19 MATCH
Atalanta vs Valencia match was a coronavirus timebomb!

A CHAMPIONS League match was the starting point for the Europe wide Coronavirus pandemic, a top scientist claimed yesterday.

Italy and Spain have more than 70,000 infections between them with +7000 deaths!"
2020-03-26,"Delhi Doctor, Wife, Daughter Have Coronavirus, Visitors Quarantined

https://t.co/lYvdF0iq1p

Shared via NDTV News App (Android - https://t.co/87VqDjP89o | iPhone - https://t.co/Qy7Zt6RFtM )"
2020-03-26,"Coronavirus: UBA Foundation donates $14m to Nigeria, 19 others https://t.co/KAtgTHWA2e https://t.co/us0musD58Z"
2020-03-26,The robot prince joked about a tsunami that he knew was coming for his people. What a prink. https://t.co/zR69eogDBR
2020-03-26,US rapper tests positive for coronavirus despite staying staying indoors and using mask https://t.co/sS5y792tWv https://t.co/fNyXcPutXA
2020-03-26,"(Mississippi touches New Orleans)
there’s a critical situation that’s mirroring what’s happening in NYC, in New Orleans.
it’s due, in large part, to people not believing the severity of COVID-19
this messaging from a neighboring state will kill people/overwhelm systems. https://t.co/TyWbExA4yX"
